Sowing,Harvesting,Latitude,Longitude,min_vh,min_vv,max_vh,max_vv,range_vh,range_vv,mean_vh,mean_vv,std_vh,std_vv,ratio_vv_vh,rvi
10-10-18,24-01-19,18.917,83.765,0.015984520316123962,0.05520489811897278,0.06502313911914825,0.22713680565357208,0.04903861880302429,0.1719319075345993,0.03542896153198348,0.13408150813645786,0.014439992808364237,0.054500771289986275,3.7845170261458505,1.7182574145607836
15-07-18,25-11-18,24.931,83.862,0.0034912731498479843,0.010252133011817932,0.06395550072193146,0.24392512440681458,0.06046422757208347,0.23367299139499664,0.026253145722234073,0.09902995014015366,0.017341748013401628,0.06271192162709611,3.772117489763679,1.7214701423677747
28-06-18,08-11-18,26.663,84.02,0.0083591528236866,0.03754161670804024,0.05422195792198181,0.2818596065044403,0.04586280509829521,0.24431798979640007,0.028484705602750182,0.1283971886150539,0.013441506917876817,0.07866666478701628,4.507583487282284,1.570193127904597
08-07-18,05-11-18,26.677,85.568,0.010878858156502247,0.04499403387308121,0.13970734179019928,0.31172609329223633,0.12882848363369703,0.2667320594191551,0.046689218766987325,0.16546949684619905,0.02684648592434291,0.07315135373784436,3.54406223141172,1.7861442913250534
10-07-18,15-11-18,21.147,81.611,0.008281106129288673,0.02324357070028782,0.05709845945239067,0.15421141684055328,0.048817353323102,0.13096784614026546,0.024828980366388958,0.10737012978643179,0.015468497024488562,0.04103408807375397,4.324387397389018,1.6016146017070105
20-08-18,20-12-18,16.137,80.5,0.00928677711635828,0.0554453544318676,0.07533813267946243,0.1905592828989029,0.06605135556310415,0.1351139284670353,0.034339696355164054,0.12559517845511436,0.02235363160340951,0.05064700339380554,3.6574341588849597,1.7526056641189505
25-07-18,22-11-18,22.641,88.098,0.00815775990486145,0.04580455645918846,0.07273326069116592,0.21138370037078857,0.06457550078630447,0.1655791439116001,0.03103482856282166,0.11766020208597183,0.015413897320229318,0.055267024610334566,3.7912309342325,1.7165297487468327
28-07-18,26-11-18,24.995,85.662,0.025886021554470062,0.08898581564426422,0.1040756031870842,0.359862357378006,0.07818958163261414,0.27087654173374176,0.05404748636133531,0.18678326948600657,0.020445463577528848,0.07048191420592895,3.455910386604552,1.8143619616207263
03-07-18,15-11-18,26.777,84.989,0.010539626702666283,0.02090250328183174,0.06416158378124237,0.2290138453245163,0.05362195707857609,0.20811134204268456,0.02791041464201714,0.0957710529236417,0.013760597879381175,0.0584954210663436,3.4313733476200388,1.8225803749793135
17-07-18,15-12-18,22.366,88.183,0.007352928165346384,0.03155915439128876,0.05482367053627968,0.25524547696113586,0.047470742370933294,0.2236863225698471,0.032214549520765155,0.11437248230418738,0.013492695034072069,0.05887979632945247,3.5503362302323707,1.78421032344342
01-07-18,08-11-18,26.544,85.716,0.004486162215471268,0.021890519186854362,0.04663341864943504,0.16360783576965332,0.042147256433963776,0.14171731658279896,0.02014841018244624,0.0740076381713152,0.013120254349828542,0.04244669447840757,3.6731254476738995,1.7481878569299323
20-07-18,14-12-18,18.739,83.802,0.039125680923461914,0.11975086480379105,0.10354584455490112,0.4598413109779358,0.06442016363143921,0.34009044617414474,0.06552561333304957,0.26782769709825516,0.01622350265742414,0.10380137340819556,4.087374134706026,1.6477996876107261
26-07-18,23-11-18,23.138,88.679,0.02104087918996811,0.0584331750869751,0.08829901367425919,0.5333974957466125,0.06725813448429108,0.47496432065963745,0.04454605795443058,0.2278560158610344,0.01691279904497308,0.11102859212199656,5.115065761691528,1.4860189644157438
13-07-18,19-11-18,26.066,85.915,0.01742468774318695,0.03762133792042732,0.058742061257362366,0.30213749408721924,0.041317373514175415,0.2645161561667919,0.030421174514819595,0.13726251922986088,0.010310752500686332,0.08340465801625667,4.512071654662571,1.5694644633303059
17-06-18,20-10-18,30.284,76.431,0.029631532728672028,0.05711100995540619,0.1614752858877182,2.7610836029052734,0.13184375315904617,2.7039725929498672,0.06040006899274886,0.4395482395775616,0.030579634767477576,0.637375965159875,7.277280422152005,1.318609312552322
08-07-18,20-11-18,27.104,83.356,0.009529013186693192,0.04267842695116997,0.05984872207045555,0.42924460768699646,0.05031970888376236,0.3865661807358265,0.030537092368359917,0.1187625312142902,0.0132790738815279,0.08674652389675377,3.889123750935187,1.692251413374943
22-07-18,06-12-18,22.256,88.523,0.012569318525493145,0.047735780477523804,0.07092996686697006,0.5152085423469543,0.05836064834147692,0.46747276186943054,0.0352900071246993,0.17228479426176774,0.013759401786458843,0.09139383128447393,4.8819710818699855,1.5152021892539649
06-07-18,30-10-18,26.0,85.55,0.007778835482895374,0.037938084453344345,0.075809545814991,0.261119544506073,0.06803071033209562,0.22318146005272865,0.02789608244266775,0.12264322799940904,0.01963272895614225,0.06693008081295337,4.396431945290755,1.588853253124372
15-07-18,20-11-18,25.166,86.678,0.015174112282693386,0.029722634702920914,0.08376465737819672,0.23451834917068481,0.06859054509550333,0.2047957144677639,0.03182327106375905,0.12970075033166828,0.016076859205321207,0.05785262951615634,4.075657404036444,1.6502674834249196
14-07-18,11-11-18,26.356,84.916,0.008375096134841442,0.05833696946501732,0.08827412873506546,0.3130686581134796,0.07989903260022402,0.2547316886484623,0.02917784508317709,0.12991802290081977,0.01605783058704911,0.06512538591535709,4.452625700440294,1.5792692789562885
19-07-18,05-12-18,25.299,83.051,0.0069971838966012,0.03117705136537552,0.08651099354028702,0.5409116148948669,0.07951380964368582,0.5097345635294914,0.029996231896802783,0.14617314640628665,0.019367261402006224,0.11381304934768009,4.873050285421578,1.516388854420025
15-07-18,01-11-18,14.669,77.36,0.03867316618561745,0.03233492374420166,0.05215010046958923,0.23437906801700592,0.013476934283971786,0.20204414427280426,0.044370051473379135,0.1445726126432419,0.005202606519340691,0.06537339885140796,3.258337726517664,1.8856071332979862
28-07-18,16-11-18,16.78,81.661,0.0025855733547359705,0.049693476408720016,0.034530118107795715,0.31670963764190674,0.031944544753059745,0.2670161612331867,0.019552664288009208,0.10983533122473293,0.011282549027424569,0.0858830371256493,5.617409965561069,1.4331432588652493
27-07-18,29-11-18,16.398,80.898,0.009556236676871777,0.042497728019952774,0.04992477595806122,0.12624575197696686,0.04036853928118944,0.08374802395701408,0.027956886030733586,0.09475362971425057,0.016204128674166214,0.02866253866361091,3.3892769606059105,1.8370733209149634
23-07-18,22-11-18,27.101,83.355,0.013355642557144165,0.029830368235707283,0.0485910065472126,0.1962408721446991,0.035235363990068436,0.1664105039089918,0.029080115724354982,0.0882550033275038,0.010033076603412832,0.04665008058300033,3.0348917509151816,1.982853264356942
14-07-18,20-12-18,20.234,86.333,0.0033729374408721924,0.012114724144339561,0.06359408795833588,0.3897686004638672,0.060221150517463684,0.3776538763195276,0.018022736340450745,0.10653363802703097,0.014598760441470822,0.09509700297781537,5.911068997215691,1.4072433112085967
24-02-18,06-06-18,26.196,89.315,0.011026219464838505,0.046855378895998,0.06981844455003738,0.6006916761398315,0.05879222508519888,0.5538362972438335,0.037085705162847746,0.22321468306814923,0.020614127834795427,0.13423233663028547,6.018887387687169,1.3984946952399449
16-07-18,09-12-18,20.106,86.206,0.012208257801830769,0.09619522839784622,0.1401151716709137,0.5265353918075562,0.12790691386908293,0.43034016340970993,0.06004015882607809,0.26940434841915617,0.02719251051305576,0.1262406686782415,4.487069216448208,1.5735475483440855
05-07-18,20-11-18,22.921,88.573,0.020134523510932922,0.08513612300157547,0.08847565948963165,0.4884631931781769,0.06834113597869873,0.4033270701766014,0.044861685548876894,0.24663890204552946,0.019215640788173692,0.10745517878929384,5.497762712834673,1.444665520991773
31-07-18,22-11-18,24.879,85.833,0.012210308574140072,0.0775221437215805,0.1652081459760666,0.29860204458236694,0.15299783740192652,0.22107990086078644,0.056326492634766245,0.18740198103820577,0.037369852427227616,0.07284897228552456,3.3270663993471548,1.8594511959611846
05-07-18,06-12-18,20.305,86.094,0.008819273672997952,0.05147794634103775,0.09893322736024857,0.37231317162513733,0.09011395368725061,0.3208352252840996,0.04349228494207968,0.14475377488204025,0.02166179024744882,0.07623075589518451,3.3282632787588495,1.859009381905538
30-08-18,31-12-18,17.522,82.441,0.02482760138809681,0.06580326706171036,0.047262441366910934,0.3165248930454254,0.022434839978814125,0.25072162598371506,0.03311363351531327,0.1399273034185171,0.007508792484299119,0.07260183393726022,4.225670473577244,1.6200261360801729
15-07-18,17-11-18,25.067,86.549,0.00997365452349186,0.026236558333039284,0.04526475816965103,0.24496878683567047,0.03529110364615917,0.2187322285026312,0.025121027079876512,0.08002955152187496,0.01075431896878405,0.049721134933204666,3.185759533931778,1.915013737308225
15-07-18,28-11-18,26.053,87.897,0.003562323283404112,0.0390760712325573,0.08356638252735138,0.1922469139099121,0.08000405924394727,0.1531708426773548,0.03278021826682722,0.08446908807929825,0.020066702890184505,0.038847265077861654,2.5768311666423194,2.2683666091270696
24-07-18,25-12-18,21.146,86.377,0.0031583071686327457,0.008002201095223427,0.061419304460287094,0.18177713453769684,0.05826099729165435,0.1737749334424734,0.02418046875945514,0.08208517521797191,0.015271305501037533,0.045254414129975294,3.3946891615107604,1.8351814641104571
18-07-18,10-11-18,25.162,86.992,0.01212734542787075,0.034242864698171616,0.0984264388680458,0.4850916564464569,0.08629909344017506,0.4508487917482853,0.04200417507330284,0.17569793147199295,0.019585885420396857,0.10812599908459898,4.182868278340827,1.6283640493732792
25-07-18,30-11-18,25.433,83.503,0.016447236761450768,0.04578673839569092,0.06752405315637589,0.3210168778896332,0.05107681639492512,0.27523013949394226,0.032764437375590205,0.15440750354900956,0.012495684041712501,0.07684897496732299,4.71265542511786,1.5386979859399446
26-07-18,28-12-18,17.956,82.859,0.027381155639886856,0.07558338344097137,0.09112340211868286,0.3298104405403137,0.063742246478796,0.25422705709934235,0.05223993708690008,0.19386945333745745,0.02241031058207179,0.07506189386261475,3.7111348931174923,1.7376984469039942
24-07-18,10-11-18,25.638,83.651,0.008356498554348946,0.07537498325109482,0.05949161574244499,0.4438597857952118,0.051135117188096046,0.368484802544117,0.029692167474422604,0.14895399240776896,0.01443308665024081,0.08698370578967482,5.016608926784505,1.4979324690196063
27-07-18,01-12-18,17.772,82.925,0.027411404997110367,0.04092084616422653,0.08561437577009201,0.3952285945415497,0.058202970772981644,0.35430774837732315,0.053055260640879474,0.19443989420930544,0.021007625150874346,0.10592751124519877,3.6648560738478033,1.7505095752177666
15-07-18,16-12-18,20.364,86.085,0.008028898388147354,0.019810432568192482,0.8501571416854858,0.6655857563018799,0.8421282432973385,0.6457753237336874,0.050485622224419616,0.15598528576624948,0.12443448800096489,0.12588695720525447,3.0896972027572684,1.957076459384203
23-08-18,20-12-18,16.496,79.918,0.010399224236607552,0.02899734303355217,0.0679846778512001,0.32549628615379333,0.05758545361459255,0.29649894312024117,0.025400506022075813,0.14689731846253076,0.01634207257878683,0.10055663058671957,5.7832437800593794,1.4181262950338633
03-07-18,13-11-18,24.827,85.552,0.020935360342264175,0.06539389491081238,0.10803242027759552,0.4081251621246338,0.08709705993533134,0.3427312672138214,0.042146812138312006,0.15011794339208043,0.02198618064634039,0.08136486450441477,3.561786426442944,1.7807052060842605
25-07-18,20-11-18,25.112,85.521,0.016922419890761375,0.1193239763379097,0.09292955696582794,0.3840900957584381,0.07600713707506657,0.2647661194205284,0.046974149097998935,0.21207663168509802,0.020127366715486775,0.07639803833260139,4.514751959480035,1.5690301970258738
18-07-18,05-11-18,26.738,84.868,0.018006138503551483,0.06401722878217697,0.08810693770647049,0.2508391737937927,0.070100799202919,0.18682194501161575,0.04156239093704657,0.14967188543894075,0.015481454751977698,0.04901104417549165,3.6011375203521063,1.7688943719243524
01-07-18,13-11-18,26.404,85.595,0.004454588983207941,0.060167524963617325,0.054816681891679764,0.24403052031993866,0.05036209290847182,0.18386299535632133,0.026455608883961326,0.10689919246804147,0.01457679697314712,0.041201233589106386,4.040700515982036,1.6577431711830628
19-07-18,06-11-18,23.613,86.535,0.016807232052087784,0.09750164300203323,0.07842783629894257,0.3018364906311035,0.06162060424685478,0.20433484762907028,0.04121510746578375,0.15548379719257355,0.01662902708403145,0.05748972055112321,3.7724952512050147,1.7213718397283948
20-06-18,27-10-18,30.442,75.751,0.005236255470663309,0.019533421844244003,0.07750929892063141,0.28531262278556824,0.0722730434499681,0.26577920094132423,0.028851011832658615,0.09855988249182701,0.017473752337797886,0.05977636022421453,3.4161672756398693,1.827757258433336
27-10-18,09-01-19,16.222,80.672,0.011662771925330162,0.06732435524463654,0.07296822220087051,0.2286265343427658,0.06130545027554035,0.16130217909812927,0.047298971191048624,0.12775231301784515,0.02020317881545662,0.06811564563423539,2.700953314646776,2.1758112246692227
30-07-18,25-11-18,25.257,86.569,0.010132161900401115,0.03644412010908127,0.06743406504392624,0.17524877190589905,0.057301903143525124,0.13880465179681778,0.025060928919736075,0.08731821683399818,0.01450715436429139,0.04418058183372245,3.4842370413984542,1.805076152827243
12-07-18,28-10-18,26.477,85.5,0.036422133445739746,0.04958534985780716,0.1789456307888031,0.6451343297958374,0.14252349734306335,0.5955489799380302,0.09017530735582113,0.2730415981883804,0.038414140303284564,0.13934693058494005,3.0278976162619604,1.9862430844445766
16-07-18,27-11-18,26.247,86.161,0.0049982755444943905,0.03692569583654404,0.048826057463884354,0.21773487329483032,0.04382778191938996,0.18080917745828629,0.019844090366469964,0.09255712851881981,0.009956155645366466,0.057946739975781855,4.664216238160815,1.5458193157846662
30-07-19,02-11-19,14.875,76.896,0.010475548915565014,0.0602743923664093,0.05984770506620407,0.3578093647956848,0.04937215615063906,0.2975349724292755,0.03179731148366745,0.18532284463827425,0.015804424822723897,0.08365468815203073,5.828255157152658,1.4142283153857693
30-07-18,28-11-18,16.968,81.239,0.007520496845245361,0.0485052615404129,0.07213129103183746,0.22294780611991882,0.0646107941865921,0.17444254457950592,0.03717293817317113,0.10988168278709054,0.016730500372583626,0.04494597783538199,2.9559590440552146,2.0225162976078868
21-02-18,13-06-18,26.357,89.749,0.008197535760700703,0.030625781044363976,0.057042043656110764,0.1710389256477356,0.04884450789541006,0.14041314460337162,0.03030096140823194,0.0974304001512272,0.011808802284721868,0.03961876911612026,3.21542273324562,1.9027622448696173
20-06-18,11-10-18,23.762,88.491,0.01518154889345169,0.0609012208878994,0.09870794415473938,0.32976973056793213,0.08352639526128769,0.26886850968003273,0.04135348494438564,0.14746852416326017,0.017977347151401618,0.07664322707048721,3.5660482873833645,1.7794085597817912
25-06-18,05-12-18,21.109,81.681,0.006383267696946859,0.040326640009880066,0.05690542235970497,0.45861712098121643,0.05052215466275811,0.41829048097133636,0.023988403554540128,0.17617609351873398,0.014688955749451456,0.13120757666326444,7.344219181496564,1.3152476203585721
20-07-18,27-11-18,23.425,86.426,0.01169777661561966,0.027383023872971535,0.06500915437936783,0.4184624254703522,0.05331137776374817,0.39107940159738064,0.030796979389646473,0.14047357648172798,0.016106436445929795,0.09650795660167596,4.561277737808056,1.561596187448999
11-07-18,20-11-18,26.307,86.39,0.011357337236404419,0.052906617522239685,0.06397295743227005,0.360004723072052,0.05261562019586563,0.3070981055498123,0.031512763520533386,0.14039870690215717,0.014956598537166502,0.07869084142718226,4.45529655977886,1.578821518037225
16-07-18,11-11-18,26.578,85.792,0.0029735269490629435,0.00755881005898118,0.05182751640677452,0.2727646231651306,0.04885398945771158,0.26520581310614944,0.01937717176042497,0.0746191726939287,0.014829363215700705,0.07435703344387284,3.850880490533062,1.701537650084391
10-07-18,13-11-18,26.134,86.123,0.016439085826277733,0.03709007427096367,0.08703342825174332,0.4428812861442566,0.07059434242546558,0.4057912118732929,0.050401750952005386,0.1900390621055575,0.020448661542489508,0.10455595721035799,3.7704853207683295,1.721895180244213
25-07-18,21-12-18,17.772,82.803,0.03239092603325844,0.10644365102052689,0.0653456524014473,0.3284420073032379,0.03295472636818886,0.22199835628271103,0.04628619658095496,0.21053028851747513,0.009708695961694174,0.06661002371076079,4.548446493097695,1.5636269291055465
17-07-18,06-12-18,20.657,86.073,0.013562885113060474,0.055606842041015625,0.07290814816951752,0.46384936571121216,0.05934526305645704,0.40824252367019653,0.03844866584031246,0.17085284328995606,0.014018396662652678,0.0883649776781379,4.443661166282165,1.5807772319711797
15-07-18,27-11-18,26.173,86.027,0.003359499154612422,0.03895523399114609,0.06562870740890503,0.25901302695274353,0.06226920825429261,0.22005779296159744,0.026088089804120716,0.13605949672914686,0.014296099451456672,0.06141999368550289,5.215387471859121,1.474452233241073
26-07-18,12-12-18,22.333,88.317,0.02261599525809288,0.05459056794643402,0.11867885291576385,0.7144375443458557,0.09606285765767097,0.6598469763994217,0.06780517304485495,0.28815732128692395,0.02409407429493015,0.1345224497561924,4.2497837310480735,1.6154255684439003
01-08-18,24-11-18,23.608,86.705,0.0189367663115263,0.029642729088664055,0.08371489495038986,0.3918049931526184,0.06477812863886356,0.36216226406395435,0.04610064603388309,0.17610307537019254,0.01866039380943884,0.08097880271937588,3.819969794799842,1.7092274547366055
02-07-18,10-11-18,26.843,85.579,0.02351241745054722,0.09117382764816284,0.09361296892166138,3.1440913677215576,0.07010055147111416,3.0529175400733948,0.046380952798894474,0.36191106241728577,0.018017009231190286,0.5526896173538854,7.803010515685486,1.293987492065265
20-06-18,29-11-18,20.814,86.241,0.0036872795317322016,0.014687341637909412,0.0736420527100563,0.753160297870636,0.0699547731783241,0.7384729562327266,0.03105765271871148,0.203141493378612,0.019416151355558825,0.15914337719805427,6.540787071658644,1.3609595485504364
02-07-18,15-11-18,24.907,85.499,0.008586447685956955,0.04595281183719635,0.06518305093050003,0.24101229012012482,0.056596603244543076,0.19505947828292847,0.03544827320558183,0.12630129649358637,0.015846794683537314,0.0557314123784985,3.5629745844347207,1.7803432824290422
04-08-18,28-11-18,23.194,87.675,0.008536986075341702,0.02787236124277115,0.05905712768435478,0.15056125819683075,0.05052014160901308,0.1226888969540596,0.028108164777650553,0.08005639362861128,0.013615977831085063,0.03416921709227119,2.848154415697248,2.0821606587702064
26-07-18,25-12-18,21.025,86.678,0.005939051974564791,0.025247899815440178,0.06387019157409668,0.39015090465545654,0.05793113959953189,0.36490300484001637,0.025935329558948676,0.12338366713374853,0.01490643731690821,0.075748268566333,4.757358754717519,1.5322888045994856
26-07-18,16-11-18,17.219,81.566,0.013002420775592327,0.05841316655278206,0.046355944126844406,0.18317042291164398,0.03335352335125208,0.12475725635886192,0.02829206770715805,0.09505050486096969,0.008775862185673708,0.03451201178562116,3.359616760598992,1.8475952677553866
15-07-18,10-12-18,20.249,86.1,0.008149594999849796,0.029130544513463974,0.06706385314464569,0.40792277455329895,0.058914258144795895,0.378792230039835,0.02863444089466198,0.12945638978007165,0.013795925996018858,0.07845309880290481,4.521002880981862,1.5680199839661257
22-06-18,26-10-18,29.993,75.889,0.004081196151673794,0.01823994889855385,0.06143379211425781,0.16699938476085663,0.05735259596258402,0.14875943586230278,0.02069733265842147,0.0798126811380772,0.011934397871881676,0.04126033019251734,3.8561819754876714,1.7002354952045782
30-08-18,26-12-18,17.482,82.603,0.024034829810261726,0.12208765000104904,0.06569318473339081,0.24197420477867126,0.04165835492312908,0.11988655477762222,0.04295224297259535,0.18413735181093216,0.013669622890974899,0.04265188633131232,4.287025288258324,1.6084528790040824
12-06-18,19-09-18,20.73,86.313,0.016275638714432716,0.029817551374435425,0.07539047300815582,0.2500491142272949,0.059114834293723106,0.2202315628528595,0.03233923245635298,0.10229513214694129,0.013548514137295783,0.046688711879935646,3.1631898587885505,1.9245605474130958
18-07-18,18-11-18,26.053,87.032,0.013186276890337467,0.04269272834062576,0.09120126813650131,0.29804521799087524,0.07801499124616385,0.2553524896502495,0.036437172550134934,0.12017181014212278,0.016953645065948618,0.06483685067838126,3.298055302638397,1.8703010748713487
15-07-18,14-12-18,21.847,87.185,0.001961274305358529,0.016688482835888863,0.07734432071447372,0.20169100165367126,0.0753830464091152,0.1850025188177824,0.021613613980251453,0.08485419189016666,0.01635253848810778,0.05135524221030289,3.925960367743158,1.6835362577185669
18-07-18,15-11-18,25.391,83.205,0.004889609757810831,0.024491650983691216,0.05675361678004265,0.20563489198684692,0.05186400702223182,0.1811432410031557,0.018723428812033188,0.09680674776124458,0.011469058358716182,0.04058489319164496,5.170353610607302,1.4795756395603952
25-06-18,10-12-18,21.107,81.737,0.010690391063690186,0.024361100047826767,0.0318925641477108,0.4232405424118042,0.021202173084020615,0.39887944236397743,0.020019886549562216,0.17294468195177615,0.0065019014972222166,0.16030066699598125,8.638644456032544,1.26182655987091
15-08-18,21-12-18,16.02,79.509,0.005312803667038679,0.04492953419685364,0.043511778116226196,0.13307364284992218,0.03819897444918752,0.08814410865306854,0.021153873897024562,0.08367142347352845,0.013109316315002272,0.03553204591918372,3.955371194932641,1.6767339423992678
16-08-18,13-12-18,18.036,83.387,0.013134556822478771,0.04732999950647354,0.05264716222882271,0.15219911932945251,0.03951260540634394,0.10486911982297897,0.024258641176857054,0.08763092150911689,0.011303729546303171,0.032654913531422386,3.6123590299327035,1.7655915504277073
22-07-18,20-11-18,25.112,86.626,0.018601322546601295,0.026328343898057938,0.050160687416791916,0.25691932439804077,0.03155936487019062,0.23059098049998283,0.027445882668389994,0.10639750146690537,0.008838839935251665,0.05900144964911677,3.87662888282495,1.695258262871897
21-08-18,22-12-18,15.969,80.222,0.016832171007990837,0.09381160140037537,0.05235375091433525,0.24502886831760406,0.035521579906344414,0.1512172669172287,0.029514388802150886,0.15489265571037927,0.011657027166611217,0.05268774435888073,5.248038736248245,1.470805499708401
15-07-18,28-12-18,20.927,86.547,0.0032821267377585173,0.015791092067956924,0.06739646941423416,0.2499431073665619,0.06411434267647564,0.23415201529860497,0.02484722267171102,0.12059616238943167,0.01586939319106748,0.0713392185441505,4.853506727201847,1.5190077873439352
24-07-18,20-11-18,22.101,88.432,0.0046380506828427315,0.0383608341217041,0.09218768030405045,0.3359612822532654,0.08754962962120771,0.2976004481315613,0.028863986133058604,0.13516647809822308,0.01696929367934435,0.07263344787146572,4.682876352390348,1.5430538005170638
29-07-18,26-12-18,20.657,86.37,0.009986317716538906,0.02912108600139618,0.061650000512599945,0.2936270833015442,0.05166368279606104,0.264505997300148,0.031051309165976395,0.13112915152820145,0.011845790636350193,0.07249958659205527,4.222983025523528,1.620543137882375
17-07-18,30-11-18,25.431,88.042,0.01740763708949089,0.05984170362353325,0.06893418729305267,0.5986168384552002,0.05152655020356178,0.538775134831667,0.041678364633729585,0.26402033963485766,0.013360206574870262,0.146487558140311,6.33470967383376,1.374903251025976
10-02-18,05-06-18,26.42,89.186,4.793737844011048e-06,2.7476591640152037e-05,0.11664946377277374,0.5341746211051941,0.11664467003492973,0.5341471445135539,0.037278916762687686,0.1852100637138392,0.03490630441991951,0.13986255520775878,4.968225468912101,1.5040036196704079
15-07-18,16-11-18,25.526,87.946,0.01648585870862007,0.05470089614391327,0.09690210223197937,0.5593287348747253,0.0804162435233593,0.5046278387308121,0.047768444870598614,0.22594164544716477,0.023142524691284028,0.1298183777463932,4.729935128916693,1.5362023549671955
10-07-18,12-11-18,25.74,88.222,0.016974303871393204,0.0535157285630703,0.19465097784996033,0.38799363374710083,0.17767667397856712,0.33447790518403053,0.05369023196399212,0.23011278584599495,0.04323465941518174,0.10252382651390489,4.285933910665954,1.6086549682293103
29-06-18,09-11-18,27.212,82.602,0.008547221310436726,0.03100629150867462,0.07415767759084702,0.2751235365867615,0.06561045628041029,0.24411724507808685,0.03139538772834035,0.099075129828774,0.01447676235597781,0.05101614337062649,3.1557224483435737,1.927763219952908
17-07-18,24-11-18,25.675,86.878,0.003839517245069146,0.0524606853723526,0.07009179890155792,0.4172994792461395,0.06625228165648878,0.3648387938737869,0.02980855575377314,0.15515335315260395,0.01691769450717455,0.07626902079540114,5.204993976702973,1.475624938128484
20-06-18,20-10-18,30.667,75.881,0.0023218810092657804,0.014724665321409702,0.06084209680557251,0.2534770965576172,0.05852021579630673,0.23875243123620749,0.023805260072659814,0.08944566110431244,0.014541172123204937,0.055267527081763634,3.7573906284283867,1.725323419678092
18-06-18,17-11-18,26.813,84.087,0.010938494466245174,0.07093966007232666,0.07490145415067673,0.30697575211524963,0.06396295968443155,0.23603609204292297,0.035643982406901684,0.15956153995112368,0.015691932398410845,0.05208921969439517,4.476535144968202,1.5752854254600934
22-06-18,03-12-18,21.11,81.682,0.01521085761487484,0.050297100096940994,0.07517963647842407,0.40653324127197266,0.05996877886354923,0.35623614117503166,0.0425362060777843,0.1736062648706138,0.02081052825553554,0.10510870052635785,4.081376335095491,1.6490606088003272
06-07-18,16-11-18,25.907,86.727,0.015275467187166214,0.11893484741449356,0.1234728991985321,0.6385393738746643,0.10819743201136589,0.5196045264601707,0.06531034237039941,0.2372746401067291,0.027400127373566736,0.11791484507843726,3.6330331689436837,1.7595802527631494
11-07-18,12-12-18,21.852,87.185,0.00607477268204093,0.029899638146162033,0.06136211380362511,0.18548209965229034,0.05528734112158418,0.1555824615061283,0.025055130372845357,0.08044643099269559,0.014469483622338252,0.0356224177454421,3.2107767868525277,1.9046593993088694
15-07-18,23-11-18,16.396,80.897,0.01768546923995018,0.03722533583641052,0.05245945230126381,0.18910640478134155,0.03477398306131363,0.15188106894493103,0.029084276407957077,0.10276883542537689,0.012750111825487359,0.06991018157002495,3.5334843467950496,1.7894266260338547
26-07-18,02-11-18,23.665,88.238,0.01152943167835474,0.027832703664898872,0.049662649631500244,0.27891504764556885,0.038133217953145504,0.25108234398067,0.027232234715484083,0.11890271364245564,0.013394315641254295,0.060330985327401984,4.366248854885503,1.5941331393540201
12-07-18,04-11-18,27.444,82.787,0.0074835349805653095,0.06833087652921677,0.10125698149204254,0.5405091047286987,0.09377344651147723,0.47217822819948196,0.03117125597782433,0.15786256534712656,0.02395328348686243,0.1118657103175064,5.064363317905195,1.4920819925692115
24-07-18,13-11-18,25.374,87.186,0.023426400497555733,0.06271419674158096,0.19953201711177826,0.5996004939079285,0.17610561661422253,0.5368862971663475,0.07398218835794157,0.21907087439490902,0.0357830810417571,0.10064192959091922,2.961129959213933,2.019820226907169
20-06-18,24-10-18,30.257,76.158,0.0060401372611522675,0.016231266781687737,0.05476067587733269,0.198190838098526,0.04872053861618042,0.18195957131683826,0.027190917609807325,0.08586801205049543,0.013557421546557353,0.044329259634573216,3.157966688830105,1.9267983654948153
30-07-18,19-11-18,26.133,86.121,0.013325640931725502,0.06307953596115112,0.06592456251382828,0.27061912417411804,0.052598921582102776,0.20753958821296692,0.03650511316955089,0.1508134757479032,0.017905085912968823,0.05813050194439275,4.131297307515197,1.6387129050952607
25-07-18,20-11-18,21.152,81.613,0.019197018817067146,0.07786834239959717,0.05597549304366112,0.25167688727378845,0.03677847422659397,0.17380854487419128,0.03607646903644005,0.14948619777957597,0.014020276163595191,0.07033766697427199,4.143592811940194,1.636214713433455
23-08-18,13-12-18,17.737,82.566,0.012091971933841705,0.068830206990242,0.03837385028600693,0.16579391062259674,0.026281878352165222,0.09696370363235474,0.024176813662052155,0.10261677950620651,0.008773436552954064,0.03659697831746487,4.244429433117295,1.616441208301569
05-07-18,28-10-18,26.332,85.264,0.011987977661192417,0.04758751764893532,0.08407668769359589,0.2905532121658325,0.07208871003240347,0.2429656945168972,0.039597898721694946,0.14217503483478838,0.019198239964498806,0.06793701840642938,3.5904691770145205,1.7720609138090468
19-07-18,07-12-18,24.882,85.847,0.00888671725988388,0.05792233347892761,0.08463643491268158,0.6031697392463684,0.0757497176527977,0.5452474057674408,0.03664080871062146,0.16159186056918567,0.018216142146654846,0.12614447935519776,4.410160863134642,1.5864825972348962
15-07-18,15-11-18,25.229,86.882,0.008797390386462212,0.038329947739839554,0.09804734587669373,0.22501133382320404,0.08924995549023151,0.1866813860833645,0.03502415948813515,0.10479424494717803,0.020001664190896603,0.05594523289614305,2.992055954481315,2.003987862640512
