Sowing,Harvesting,latitude,longitude,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,precipitation_hours,sunshine_duration,daylight_duration,evapotranspiration
2018-07-20,2018-11-17,26.096,84.987,37.1175,14.5675,44.6361,14.242422,709.3,7.2809916,9.023106553819444,12.22455837673611,3.7060728
2018-06-22,2018-10-26,29.811,75.982,40.419502,15.3195,44.745865,13.885801,527.7,4.4724407,9.086413302951389,12.867069227430555,4.1345854
2018-07-05,2018-10-30,26.728,83.701,35.908497,16.3585,44.70117,17.029972,956.4,8.610169,8.893121202256944,12.606236979166667,3.8203244
2018-06-18,2018-11-15,26.616,84.032,39.5825,15.2825,46.31409,15.253656,1185.2,7.721854,9.088434244791667,12.567333984375,3.9540846
2018-06-20,2018-10-29,30.339,75.802,40.663002,13.962999,45.587315,13.006454,542.0,4.318182,9.238479817708333,12.860264756944444,3.980748
2018-06-21,2018-10-25,30.299,75.681,40.626,14.176,45.55007,12.68578,530.2,4.141732,9.265100911458333,12.90606662326389,4.020428
2018-07-31,2018-11-22,25.302,88.102,36.245502,14.195499,44.640636,14.184532,463.3,6.2173915,9.402685546875,12.044763454861112,3.653119
2018-07-15,2018-12-04,23.337,88.674,34.4065,13.4065,42.20285,12.867569,901.19995,7.3846154,8.802688259548612,12.092245008680555,3.510729
2018-08-30,2018-12-28,16.443,80.166,37.228,15.528,40.82648,14.908611,215.50002,3.2561984,9.445018446180555,11.65406032986111,4.2428575
2018-07-06,2018-10-25,26.734,85.317,36.739002,16.389,44.419746,16.186455,708.9,8.857142,9.25802734375,12.657610677083333,3.8754458
2018-07-19,2018-11-11,25.912,86.67,37.0325,14.4325,44.59873,14.29141,672.5,8.327586,9.215728081597222,12.303758680555555,3.7206337
2018-06-21,2018-10-24,30.47,76.071,40.028,14.128,44.128437,12.933142,724.1,5.6190476,9.11323025173611,12.924600694444445,3.8872926
2018-07-22,2018-11-14,26.13,85.63,35.911,14.861,44.2363,14.296661,735.7001,7.9051723,9.064588216145834,12.23732421875,3.7118094
2018-07-25,2018-11-21,24.034,88.483,34.0935,15.143499,42.044605,15.235792,527.1,6.8416667,9.132152777777778,12.120896267361111,3.62588
2018-06-19,2018-10-30,26.667,84.018,39.7565,16.706501,45.7741,16.880407,1228.5,9.0,8.908421223958333,12.74754123263889,3.956021
2018-07-20,2018-11-19,24.938,83.911,37.047,15.347,44.43088,14.628372,1082.1,7.8455286,8.613513997395833,12.196277126736112,3.7260737
2018-06-10,2019-01-02,20.988,86.383,40.45,9.25,44.89807,7.269684,1512.6001,7.057971,8.377578667534722,12.139924045138889,3.4738622
2018-08-10,2018-11-20,25.509,83.185,35.026,14.226,43.50077,14.253809,419.3,5.2038836,9.496439887152778,11.951507161458334,3.8780208
2018-07-11,2018-12-12,22.39,88.136,33.613,13.212999,42.007,12.645145,970.30005,7.9225807,8.702911241319445,12.060035807291667,3.3523312
2018-02-25,2018-05-19,26.421,89.19,32.648003,15.198,37.341026,14.251005,414.3,5.357143,9.84210177951389,12.571291232638888,3.8294346
2018-07-15,2018-12-17,20.211,86.272,33.524,14.824,41.596176,14.357359,1921.6,8.038462,8.307181532118056,11.997560763888888,3.3109303
2018-07-15,2018-11-06,27.237,82.882,35.8065,15.606501,43.60193,15.143183,920.3,7.095652,8.841388346354167,12.42351345486111,3.7925556
2018-07-03,2018-11-09,27.145,82.698,35.8675,14.0175,43.250656,14.235424,1050.5,7.1538463,8.677645941840277,12.512381727430556,3.7664814
2018-07-17,2018-11-17,25.892,86.878,36.8935,13.9435,45.232685,13.585489,660.9,7.951613,9.152912326388888,12.255856119791666,3.648452
2018-07-25,2018-11-10,25.186,83.318,35.137,13.687,44.415394,14.264988,776.1,7.284404,8.53736328125,12.24481228298611,3.765194
2018-07-30,2018-12-12,23.667,88.238,34.676003,12.626,41.778694,11.84511,534.89996,5.970588,9.26758572048611,11.870889756944445,3.4519908
2018-07-17,2018-11-14,24.186,87.995,36.565,16.465,43.972385,16.76897,693.0,7.603306,8.902722439236111,12.276369357638888,3.616196
2018-07-27,2018-12-22,21.122,86.036,34.731003,12.081,41.076275,10.425987,970.4,6.5167785,8.493610026041667,11.853594835069444,3.3053408
2018-06-12,2018-10-31,26.819,84.086,39.1,16.05,44.937798,16.58461,1096.3,8.352113,9.080601671006944,12.792738715277778,3.983028
2018-07-28,2018-12-10,25.084,87.099,35.945503,9.8455,43.794388,8.734402,547.0,5.507353,9.205228949652778,11.895407986111111,3.4516027
2018-07-10,2018-11-09,16.61,81.351,34.2195,20.3195,41.06385,22.409353,856.80005,7.5365853,8.224010959201388,12.299334852430556,3.828722
2018-06-21,2018-11-21,25.785,83.441,41.624,13.624,45.42095,13.653063,988.10004,6.922078,9.061125759548611,12.459762369791667,4.0624375
2018-07-26,2018-12-27,14.737,77.465,37.762497,17.2125,39.23684,17.803425,216.6,3.0774193,9.342218967013888,11.919545355902779,5.359158
2018-08-23,2018-12-05,14.67,77.36,37.091503,16.7915,38.53577,17.291996,192.0,3.152381,9.809944661458333,11.852923177083333,5.498073
2018-07-28,2018-12-24,15.722,78.029,37.4755,17.2255,40.378044,17.715565,279.30002,3.7066667,9.462692057291667,11.907316623263888,5.0331283
2018-07-06,2018-10-25,26.843,85.583,36.601997,15.602,44.456097,15.287024,839.9,9.303572,9.508141276041666,12.659329427083334,3.8859575
2018-07-14,2018-11-19,26.505,86.352,36.7435,13.2435,44.892315,12.894859,791.5,7.6356587,9.611795789930556,12.269610460069444,3.767281
2018-07-20,2018-11-29,22.964,88.64,33.6195,14.8195,41.5635,15.071934,988.9,8.090225,8.634476996527777,12.091599392361111,3.4173777
2018-08-02,2018-11-21,23.629,87.334,33.624,14.624,42.074802,14.397053,575.2,6.651786,8.988573676215278,12.038280164930555,3.5618546
2018-07-18,2018-12-26,17.61,82.691,34.5295,16.379501,41.178783,16.607548,1032.2999,4.876543,8.853429361979167,11.941214192708333,3.9652755
2018-10-10,2018-12-25,16.508,80.183,37.0735,18.223501,39.691017,18.209564,133.0,2.7402596,9.404806857638889,11.395694444444445,4.099219
2018-07-14,2018-11-17,16.681,81.436,34.2565,21.3565,40.807533,23.104542,841.9,6.897638,8.488868272569444,12.21788845486111,3.937318
2018-07-06,2018-10-24,24.553,87.919,36.1345,18.0845,43.98183,18.21145,765.10004,9.927928,8.963345269097223,12.616664496527777,3.757704
2018-07-20,2018-11-11,23.146,86.577,33.754,15.554,41.527607,16.036057,880.5,8.869565,8.1226220703125,12.270096571180556,3.4425607
2018-09-13,2018-12-22,15.911,80.333,38.65,17.45,41.185093,17.861904,232.90001,4.4752474,9.590213758680555,11.600677083333334,3.944565
2018-08-12,2018-12-20,24.982,86.956,35.9175,10.0675,43.47218,8.94443,339.9,4.0152674,9.319244791666666,11.643897569444444,3.352595
